id,pubyear,titles,author,affiliated,wos_total,journal,issns,eissns
WOS:000346475000015,2015,Regulation of Na+ excretion and arterial blood pressure by purinergic signalling intrinsic to the distal nephron: consequences and mechanisms,"Kucher, V.|Boiko, N.|Mironova, E.|Stockand, J. D.|Bugaj, V.",Univ Texas Hlth Sci Ctr San Antonio,9,ACTA PHYSIOLOGICA,1748-1708,1748-1716
WOS:000346480900010,2014,Repression of let-7 by transforming growth factor-beta(1)-induced Lin28 upregulates collagen expression in glomerular mesangial cells under diabetic conditions,"Castro, Nancy|Park, Jung Tak|Kato, Mitsuo|Lanting, Linda|Nam, Bo Young|Wang, Mei|Kang, Shin-Wook|Natarajan, Rama",Beckman Res Inst City Hope|Yonsei Univ,22,AMERICAN JOURNAL OF PHYSIOLOGY-RENAL PHYSIOLOGY,1931-857X,1522-1466
WOS:000346494100014,2015,Glucose Transporter 1-Positive Endothelial Cells in Infantile Hemangioma Exhibit Features of Facultative Stem Cells,"Klagsbrun, Michael|Huang, Lan|Bischoff, Joyce|Nakayama, Hironao|Mulliken, John B.",Harvard Univ|Harvard Univ|Boston Childrens Hosp|Boston Childrens Hosp,12,STEM CELLS,1066-5099,1549-4918
WOS:000346557000004,2014,Erythropoietin Prevents Endothelial Dysfunction in GTP-cyclohydrolase I-deficient hph1 Mice,"Katusic, Zvonimir S.|Santhanam, Anantha V. R.|d'Uscio, Livius V.",Mayo Clin|Mayo Clin,4,JOURNAL OF CARDIOVASCULAR PHARMACOLOGY,0160-2446,1533-4023
WOS:000346561100005,2015,Conflicting Forces of Warfarin and Matrix Gla Protein in the Artery Wall,"Bostroem, Kristina I.|Demer, Linda L.",Univ Calif Los Angeles|Univ Calif Los Angeles|Univ Calif Los Angeles,4,ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,1079-5642,1524-4636
WOS:000346561100006,2015,Accelerating the Pace of Atherosclerosis Research,"Daugherty, Alan|Tabas, Ira|Rader, Daniel J.",Univ Penn|Univ Penn|Univ Penn|Columbia Univ|Univ Kentucky,10,ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,1079-5642,1524-4636
WOS:000346561100009,2015,Targeting Integrin and Integrin Signaling in Treating Thrombosis,"Du, Xiaoping|Estevez, Brian|Shen, Bo",Univ Illinois,27,ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,1079-5642,1524-4636
WOS:000346561100010,2015,Canonical and Noncanonical Vascular Endothelial Growth Factor Pathways New Developments in Biology and Signal Transduction,"Iruela-Arispe, M. Luisa|Domigan, Courtney K.|Ziyad, Safiyyah",Univ Calif Los Angeles|Univ Calif Los Angeles|Univ Calif Los Angeles,15,ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,1079-5642,1524-4636
WOS:000346561100011,2015,Lymphocyte Migration Into Atherosclerotic Plaque,"Ley, Klaus|Li, Jie",La Jolla Inst Allergy & Immunol,15,ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,1079-5642,1524-4636
WOS:000346561100023,2015,Smooth Muscle Cell Deletion of Low-Density Lipoprotein Receptor-Related Protein 1 Augments Angiotensin II-Induced Superior Mesenteric Arterial and Ascending Aortic Aneurysms,"Cassis, Lisa A.|Daugherty, Alan|Haggerty, Christopher M.|Davis, Frank M.|Balakrishnan, Anju|Howatt, Deborah A.|Strickland, Dudley K.|Muratoglu, Selen C.|Rateri, Debra L.|Fornwalt, Brandon K.",Univ Maryland|Univ Kentucky|Univ Kentucky|Univ Kentucky,16,ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,1079-5642,1524-4636
WOS:000346561100025,2015,Inhibition of FOXO1/3 Promotes Vascular Calcification,"Deng, Liang|Heath, Jack M.|Sun, Yong|Huang, Lu|Chen, Yabing|Wu, Hui",Univ Alabama Birmingham|Birmingham Vet Affairs Med Ctr|Univ Alabama Birmingham|Univ Alabama Birmingham,17,ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,1079-5642,1524-4636
WOS:000346600000007,2014,Propranolol targets the contractility of infantile haemangioma-derived pericytes,"Durham, J. T.|Boscolo, E.|Lee, D.|Bischoff, J.|Herman, I. M.|Mulliken, J. B.",Tufts Univ|Tufts Univ|Harvard Univ|Boston Childrens Hosp|Boston Childrens Hosp|Boston Childrens Hosp,11,BRITISH JOURNAL OF DERMATOLOGY,0007-0963,1365-2133
WOS:000346652900012,2014,Environment Drives Selection and Function of Enhancers Controlling Tissue-Specific Macrophage Identities,"Spann, Nathanael J.|Gosselin, David|Geissmann, Frederic|Glass, Christopher K.|Eichenfield, Dawn Z.|Romanoski, Casey E.|Link, Verena M.|Fonseca, Gregory J.|Garner, Hannah|Chun, Hyun B.|Stender, Joshua D.",Univ Calif San Diego|Kings Coll London|Kings Coll London|Univ Munich|Univ Calif San Diego,276,CELL,0092-8674,1097-4172
WOS:000346655100002,2015,Cardiovascular manifestations in Marfan syndrome and related diseases; multiple genes causing similar phenotypes,"Carta, L.|Galatioto, J.|Ramirez, F.|Cook, J. R.",Icahn Sch Med Mt Sinai,15,CLINICAL GENETICS,0009-9163,1399-0004
WOS:000346727500003,2015,Biology and Flow Cytometry of Proangiogenic Hematopoietic Progenitors Cells,"Rose, Jonathan A.|Asosingh, Kewal|Erzurum, Serpil",Cleveland Clin|Case Western Reserve Univ|Cleveland Clin,9,CYTOMETRY PART A,1552-4922,1552-4930
WOS:000346734600022,2015,RP105 deficiency attenuates early atherosclerosis via decreased monocyte influx in a CCR2 dependent manner,"Karper, Jacco C.|Wezel, Anouk|Quax, Paul H. A.|Bot, Ilze|Maassen, Johanna M.|Lagraauw, H. Maxime|de Vries, Margreet R.|van der Velden, Daniel|Kuiper, Johan",Leiden Univ|Leiden Univ|Leiden Univ|Leiden Univ,5,ATHEROSCLEROSIS,0021-9150,1879-1484
WOS:000346742900007,2014,Repression of Sox9 by Jag1 Is Continuously Required to Suppress the Default Chondrogenic Fate of Vascular Smooth Muscle Cells,"Kispert, Andreas|Touma, Marlin|Rudat, Carsten|Lu, Jing|Warren, Carmen M.|Jaroszewicz, Artur|Lyons, Karen|Weinmaster, Gerry|Airik, Rannar|Hofmann, Jennifer J.|Briot, Anais|Wang, Yibin|Iruela-Arispe, M. Luisa|Pellegrini, Matteo",Univ Calif Los Angeles|Univ Calif Los Angeles|Hannover Med Sch|Univ Calif Los Angeles|Univ Calif Los Angeles,18,DEVELOPMENTAL CELL,1534-5807,1878-1551
WOS:000346768000006,2015,Spatiotemporal Mapping of Vascularization and Innervation in the Fetal Murine Intestine,"Mukouyama, Yoh-suke|Hatch, John",NHLBI,13,DEVELOPMENTAL DYNAMICS,1058-8388,1097-0177
WOS:000346826900015,2015,Integrin adjunct therapy for melanoma,"Weber, Michael J.|Andarawewa, Kumari L.|Moissoglu, Konstadinos|Lee, Chang Sup|Ando, Yuta|Yu, Min|Debnath, Prianka|Shannon, John D.|Sirinivasan, Suseela|Conaway, Mark R.|Schwartz, Martin A.",Univ Virginia|Univ Virginia|Univ Virginia|Univ Virginia,1,PIGMENT CELL & MELANOMA RESEARCH,1755-1471,1755-148X
WOS:000346887200008,2015,Activation of the Wnt/Planar Cell Polarity Pathway Is Required for Pericyte Recruitment during Pulmonary Angiogenesis,"Orcholski, Mark E.|Wu, Joy Y.|Vladar, Eszter K.|Tian, Wen|Jiang, Xinguo|Huang, Ngan F.|Shuffle, Eric M.|Panaroni, Cristina|Yuan, Ke|Wang, Lingli|Perez, Vinicio A. de Jesus|Nicolls, Mark R.",Stanford Univ|Stanford Univ|Stanford Univ|Stanford Univ|Stanford Univ|Stanford Univ|Stanford Univ|Stanford Univ,16,AMERICAN JOURNAL OF PATHOLOGY,0002-9440,1525-2191
WOS:000346895500001,2014,Lymphatics in development and pathology Introduction to a special issue of Microvascular Research,"D'Amore, Patricia A.|Bielenberg, Diane R.",Harvard Univ|Harvard Univ,0,MICROVASCULAR RESEARCH,0026-2862,1095-9319
WOS:000346895500002,2014,Lymphatic vascular specification and its modulation during embryonic development,"Pichol-Thievend, Cathy|Francois, Mathias|Hogan, Benjamin M.",Univ Queensland,1,MICROVASCULAR RESEARCH,0026-2862,1095-9319
WOS:000346895500004,2014,Molecular and cellular mechanisms of lymphatic vascular maturation,"Xia, Lijun|Chen, Hong|Griffin, Courtney|Srinivasan, R. Sathish",Oklahoma Med Res Fdn,3,MICROVASCULAR RESEARCH,0026-2862,1095-9319
WOS:000346895500011,2014,Lymphangiogenesis and metastasis-A closer look at the neuropilin/semaphorin3 axis,"Migliozzi, Matthew T.|Mucka, Patrick|Bielenberg, Diane R.",Harvard Univ,5,MICROVASCULAR RESEARCH,0026-2862,1095-9319
WOS:000346916900017,2015,The GPER Agonist G-1 Induces Mitotic Arrest and Apoptosis in Human Vascular Smooth Muscle Cells Independent of GPER,"Xu, Can|Gui, Yu|Wang, Zengyong|Li, Jing-Jing|Walsh, Michael P.|Song, Xinxing|Tian, Ruijuan|Shi, Zhan|Zheng, Xi-Long|Gao, Jie|Li, Dong",Nankai Univ|Nankai Univ|Univ Calgary|Univ Calgary,7,JOURNAL OF CELLULAR PHYSIOLOGY,0021-9541,1097-4652
WOS:000346953500019,2014,Oxygen regulates human cytotrophoblast migration by controlling chemokine and receptor expression,"Red-Horse, K.|Schanz, A.|Kruessel, J. S.|Heiss, C.|Baston-Buest, D. M.|Hess, A. P.",Stanford Univ|Univ Dusseldorf|Univ Dusseldorf|Univ Calif San Francisco,3,PLACENTA,0143-4004,1532-3102
WOS:000347021100004,2015,Comprehensive proteome quantification reveals NgBR as a new regulator for epithelial-mesenchymal transition of breast tumor cells,"Ye, Mingliang|Zhao, Baofeng|Xu, Bo|Hu, Wenquan|Song, Chunxia|Wang, Fangjun|Liu, Zhong|Miao, Qing R.|Zou, Hanfa",Chinese Acad Sci|Med Coll Wisconsin|Med Coll Wisconsin,8,JOURNAL OF PROTEOMICS,1874-3919,1876-7737
WOS:000347037800002,2015,Peroxisomal Biogenesis in Ischemic Brain,"Alkayed, Nabil J.|Morrison, Richard S.|Davis, Catherine M.|Young, Jennifer M.|Mader, Sarah|Cheng, Jian|Zhang, Wenri|Nelson, Jonathan W.",Univ Washington|Soochow Univ|Soochow Univ|Oregon Hlth & Sci Univ,3,ANTIOXIDANTS & REDOX SIGNALING,1523-0864,1557-7716
WOS:000347052800010,2015,MicroRNA miR145 Regulates TGFBR2 Expression and Matrix Synthesis in Vascular Smooth Muscle Cells,"Koenig, Sara N.|Zhao, Ning|Lilly, Brenda|Garg, Vidu|Hans, Chetan P.|Lin, Cho-Hao|Trask, Aaron J.",Ohio State Univ|Ohio State Univ,19,CIRCULATION RESEARCH,0009-7330,1524-4571
WOS:000347150900008,2015,Genetic variation in retinal vascular patterning predicts variation in pial collateral extent and stroke severity,"Faber, James E.|Prabhakar, Pranay|Zhang, Hua|Chen, De",Frederick Natl Lab Canc Res|Univ N Carolina,6,ANGIOGENESIS,0969-6970,1573-7209
WOS:000347155500010,2015,Accurate Protein Complex Retrieval by Affinity Enrichment Mass Spectrometry (AE-MS) Rather than Affinity Purification Mass Spectrometry (AP-MS),"Hein, Marco Y.|Keilhauer, Eva C.|Mann, Matthias",Max Planck Inst Biochem,46,MOLECULAR & CELLULAR PROTEOMICS,1535-9476,1535-9484
WOS:000347162800002,2015,Cadherins in tissue architecture and disease,"Vestweber, Dietmar",Max Planck Inst Mol Biomed,6,JOURNAL OF MOLECULAR MEDICINE-JMM,0946-2716,1432-1440
WOS:000347222300025,2014,Human Eye Development Is Characterized by Coordinated Expression of Fibrillin Isoforms,"Reinhardt, Dieter P.|Schenke-Layland, Katja|Plesec, Thomas|Apte, Suneel S.|Hubmacher, Dirk",Univ Calif Los Angeles|Fraunhofer IGB Stuttgart|Univ Tubingen|Cleveland Clin|McGill Univ|McGill Univ|Cleveland Clin,8,INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE,0146-0404,1552-5783
WOS:000347231200036,2015,Up-regulation of Thrombospondin-2 in Akt1-null Mice Contributes to Compromised Tissue Repair Due to Abnormalities in Fibroblast Function,"Calderwood, David A.|Kyriakides, Themis R.|Sessa, William C.|Simons, Michael|Schwartz, Martin|Lee, Monica|Roberts, Sophia|Bouaouina, Mohamed|Bancroft, Tara",Yale Univ|Yale Univ|Yale Univ|Yale Univ|Yale Univ|Yale Univ,5,JOURNAL OF BIOLOGICAL CHEMISTRY,0021-9258,1083-351X
WOS:000347256700001,2014,Integrin activation,"Ginsberg, Mark H.",Univ Calif San Diego,18,BMB REPORTS,1976-6696,1976-670X
WOS:000347264300007,2014,Clinical immunology - Autoimmunity in the Netherlands,"Tervaert, Jan Willem Cohen|Kallenberg, Cees G. M.",Univ Groningen|St Franciscus Gasthuis|Maastricht Univ,2,IMMUNOLOGY LETTERS,0165-2478,1879-0542
WOS:000347299900022,2015,American Heart Association Cardiovascular Genome-Phenome Study Foundational Basis and Program,"Vasan, Ramachandran S.|Burke, Gregory|Brown, Nancy|Houser, Steven R.|Correa, Adolfo|Benjamin, Ivor|Jones, Daniel W.|Whitman, Gayle R.|Loscalzo, Joseph",Framingham Heart Dis Epidemiol Study|Boston Univ|Harvard Univ|Univ Mississippi|Temple Univ|Mississippi Med Ctr|Wake Forest Univ|Amer Heart Assoc|Med Coll Wisconsin,11,CIRCULATION,0009-7322,1524-4539
WOS:000347319500005,2014,Statins and Nitric Oxide Donors Affect Thrombospondin 1-Induced Chemotaxis,"Han, Xuan|Stein, Jeffrey|Maier, Kristopher G.|Gahtan, Vivian|Seymour, Keri",VA Healthcare Network Upstate New York Syracuse|SUNY Upstate Med Univ,2,VASCULAR AND ENDOVASCULAR SURGERY,1538-5744,1938-9116
WOS:000347328600007,2015,Rac1 functions as a reversible tension modulator to stabilize VE-cadherin trans-interaction,"Komarova, Yulia A.|Schwartz, Martin A.|Amerongen, Geerten P. van Nieuw|Malik, Asrar B.|Daneshjou, Nazila|Sieracki, Nathan",Yale Univ|Vrije Univ Amsterdam|Univ Illinois,26,JOURNAL OF CELL BIOLOGY,0021-9525,1540-8140
WOS:000347385000011,2015,Effect of Exposure to Atmospheric Ultrafine Particles on Production of Free Fatty Acids and Lipid Metabolites in the Mouse Small Intestine,"Araujo, Jesus A.|Li, Rongsong|Wu, Lan|Beebe, Tyler|Sulaiman, Dawoud|Bhetraratana, May|Saffari, Arian|Pakbin, Payam|Lee, Katherine|Mittelstein, David|Zhang, Min|Daher, Nancy|Hough, Greg|Navab, Kaveh|Hsiai, Tzung K.|Navab, Mohamed|Sioutas, Constantinos|Fogelman, Alan|Tseng, Chi-Hong|Wine, Eytan|Jen, Nelson",Univ Alberta|Univ Alberta|Univ Calif Los Angeles|Univ So Calif|Univ So Calif|Univ Calif Los Angeles,11,ENVIRONMENTAL HEALTH PERSPECTIVES,0091-6765,1552-9924
WOS:000347410300004,2014,Mucin-type O-glycosylation is critical for vascular integrity,"Fu, Jianxin|Xia, Lijun|Herzog, Brett H.",Univ Oklahoma|Oklahoma Med Res Fdn,5,GLYCOBIOLOGY,0959-6658,1460-2423
WOS:000347417100007,2014,Nicotinamide Phosphoribosyltransferase Inhibitor Is a Novel Therapeutic Candidate in Murine Models of Inflammatory Lung Injury,"Camp, Sara M.|Moreno-Vinasco, Liliana|Letsiou, Eleftheria|Deaton, Ryan|Saadat, Laleh|Machado, Roberto F.|Zaidi, Rafe S.|Quijada, Hector|Wang, Ting|Sammani, Saad|Siegler, Jessica|Ma, Wenli|Garcia, Joe G. N.|Gann, Peter H.|Messana, Joe",Univ Arizona|Univ Arizona|Univ Illinois|Univ Illinois|Univ Illinois,12,AMERICAN JOURNAL OF RESPIRATORY CELL AND MOLECULAR BIOLOGY,1044-1549,1535-4989
WOS:000347419400007,2014,"The NAMPT Promoter Is Regulated by Mechanical Stress, Signal Transducer and Activator of Transcription 5, and Acute Respiratory Distress Syndrome-Associated Genetic Variants","Ceco, Ermelinda|Mapes, Brandon|Sun, Xiaoguang|Kempf, Carrie L.|Liu, Bin|Ma, Shwu-Fan|Saadat, Laleh|Sammani, Saad|Camp, Sara M.|Quijada, Hector|MacDougall, Matthew S.|Flores, Carlos|Elangovan, Venkateswaran Ramamoorthi|Wang, Ting|Chiang, Eddie T.|Garcia, Joe G. N.",Inst Salud Carlos III|Univ Chicago|Univ Arizona|Univ Arizona|Univ Illinois|Univ Illinois,5,AMERICAN JOURNAL OF RESPIRATORY CELL AND MOLECULAR BIOLOGY,1044-1549,1535-4989
WOS:000347458000001,2015,Tumors: Wounds That Do Not Heal-Redux,"Dvorak, Harold F.",Harvard Univ|Beth Israel Deaconess Med Ctr|Beth Israel Deaconess Med Ctr,55,CANCER IMMUNOLOGY RESEARCH,2326-6066,2326-6074
WOS:000347465800001,2015,Pretreatment of Human Cerebrovascular Endothelial Cells with CO-releasing Molecule-3 Interferes with JNK/AP-1 Signaling and Suppresses LPS-induced Proadhesive Phenotype,"Potter, Richard F.|Fraser, Douglas D.|Patterson, Eric|Cepinskas, Gediminas|Serizawa, Fukashi",Univ Western Ontario|Univ Western Ontario|Lawson Hlth Res Inst,6,MICROCIRCULATION,1073-9688,1549-8719
WOS:000347465800006,2015,Human Microvascular Pericyte Basement Membrane Remodeling Regulates Neutrophil Recruitment,"Cook, Ian O.|Gonzalez, Anjelica L.|Mahal, Rajwant S.|Sava, Parid",Yale Univ,8,MICROCIRCULATION,1073-9688,1549-8719
WOS:000347465900021,2014,PARP-14 combines with tristetraprolin in the selective posttranscriptional control of macrophage tissue factor expression,"Woollard, Kevin J.|Iqbal, M. Bilal|Johns, Michael|Cao, Jun|Liu, Yu|Yu, Sheng-Chun|Hyde, Gareth D.|Laffan, Michael A.|Marchese, Francesco P.|Cho, Sung Hoon|Clark, Andrew R.|Gavins, Felicity N.|Blackshear, Perry J.|Mackman, Nigel|Dean, Jonathan L.|Boothby, Mark|Haskard, Dorian O.",Univ N Carolina|NIEHS|Univ Birmingham|Vanderbilt Univ|Univ Oxford|Imperial Coll London|Univ London Imperial Coll Sci Technol & Med,17,BLOOD,0006-4971,1528-0020
WOS:000347465900022,2014,Podoplanin requires sialylated O-glycans for stable expression on lymphatic endothelial cells and for interaction with platelets,"Herzog, Brett|Fu, Jianxin|Yago, Tadayuki|Pan, Yanfang|Chen, Hong|West, Christopher|McDaniel, J. Michael|Xia, Lijun|Ruan, Changgeng|Cai, Xiaofeng|Dai, Kesheng|Mehta-D'Souza, Padmaja|McEver, Rodger P.",Soochow Univ|Zhejiang Prov Ctr Dis Control & Prevent|Univ Oklahoma|Oklahoma Med Res Fdn,9,BLOOD,0006-4971,1528-0020
WOS:000347474100024,2015,Augmented Vascular Smooth Muscle Cell Stiffness and Adhesion When Hypertension Is Superimposed on Aging,"Vatner, Dorothy E.|Sehgel, Nancy L.|Sun, Zhe|Hill, Michael A.|Hunter, William C.|Hong, Zhongkui|Meininger, Gerald A.|Vatner, Stephen F.",Univ Missouri|New Jersey Inst Technol|Rutgers State Univ,26,HYPERTENSION,0194-911X,1524-4563
WOS:000347528900006,2015,Dichloroacetate affects proliferation but not survival of human colorectal cancer cells,"Ho, N.|Mosser, D. D.|Farias, N. R.|Morrison, J.|Delaney, L. M.|Coomber, B. L.",Univ Guelph|Univ Guelph,9,APOPTOSIS,1360-8185,1573-675X
WOS:000347538400009,2015,Comparison of a Closed System to a Standard Open Technique for Preparing Tissue-Engineered Vascular Grafts,"Maxfield, Mark W.|Rocco, Kevin A.|Tara, Shuhei|Lee, Avione Y.|Sinusas, Albert J.|Snyder, Edward L.|Breuer, Christopher K.|Shinoka, Toshiharu|Kurobe, Hirotsugu|Naito, Yuji|Cleary, Muriel|Stacy, Mitchel R.|Solomon, Daniel",Ohio State Univ|Yale Univ|Nationwide Childrens Hosp,6,TISSUE ENGINEERING PART C-METHODS,1937-3384,1937-3392
WOS:000347540100014,2015,Directing Valvular Interstitial Cell Myofibroblast-Like Differentiation in a Hybrid Hydrogel Platform,"Aikawa, Elena|Kluin, Jolanda|Hjortnaes, Jesper|Camci-Unal, Gulden|Schoen, Frederick J.|Jung, Sung Mi|Hutcheson, Joshua D.|Khademhosseini, Ali",Harvard Univ|MIT|Univ Med Ctr Utrecht|Harvard Univ|Harvard Univ,16,ADVANCED HEALTHCARE MATERIALS,2192-2640,2192-2659
WOS:000347590300008,2015,Association of soda consumption with subclinical cardiac remodeling in the Framingham heart study,"Benjamin, Emelia J.|Aragam, Jayashri|Jacques, Paul|Cheng, Susan|Vasan, Ramachandran S.|Sullivan, Lisa|Andersson, Charlotte",Brigham & Womens Hosp|Tufts Univ|Harvard Univ|Vet Adm Hosp|Boston Univ|Boston Univ|Framingham Heart Dis Epidemiol Study,1,METABOLISM-CLINICAL AND EXPERIMENTAL,0026-0495,1532-8600
WOS:000347604400010,2014,Nanoparticle targeting of anti-cancer drugs that alter intracellular signaling or influence the tumor microenvironment,"Ingber, Donald E.|Kanapathipillai, Mathumai|Brock, Amy",Harvard Univ|Harvard Univ|Boston Childrens Hosp|Univ Texas Austin|Harvard Univ,72,ADVANCED DRUG DELIVERY REVIEWS,0169-409X,1872-8294
WOS:000347707800014,2015,MAT2A Mutations Predispose Individuals to Thoracic Aortic Aneurysms,"Veeraraghavan, Sudha|Regalado, Ellen S.|Cai, Bo|Zhao, Ren|Johnson, Ralph J.|Boileau, Catherine|Pannu, Hariyadarshi|Prakash, Siddharth K.|Jondeau, Guillaume|Willing, Marcia|Moran, Rocio|Muilenburg, Ann|Santos-Cortez, Regie L.|Milewicz, Dianna M.|Guo, Dong-chuan|Gong, Limin|Raman, C. S.|Leal, Suzanne M.|Nickerson, Deborah A.|Shendure, Jay|Swindell, Eric C.|Bamshad, Michael J.|Debacker, Julie",Univ Texas Hlth Sci Ctr Houston|Univ Washington|Ghent Univ Hosp|Cleveland Clin|Univ Paris|Hop Bichat Claude Bernard|Washington Univ|Univ Iowa|Univ Maryland|Baylor Coll Med|Univ Texas Hlth Sci Ctr Houston,22,AMERICAN JOURNAL OF HUMAN GENETICS,0002-9297,1537-6605
WOS:000347716400007,2015,Coronary Anomalies in Mice with Congenital Heart Defects,"Tomanek, Robert J.|Lo, Cecilia W.|Yu, Qing",Univ Pittsburg|NIH|Univ Iowa,0,ANATOMICAL RECORD-ADVANCES IN INTEGRATIVE ANATOMY AND EVOLUTIONARY BIOLOGY,1932-8486,1932-8494
WOS:000347732100001,2014,Introduction to the Special Issue on Heart Regeneration and Rejuvenation,"Graham, Robert M.|Pu, William T.|Harvey, Richard P.",Boston Childrens Hosp|Victor Chang Cardiac Res Inst,2,STEM CELL RESEARCH,1873-5061,1876-7753
WOS:000347747900004,2015,Loss of monocyte chemoattractant protein-1 alters macrophage polarization and reduces NF kappa B activation in the foreign body response,"Sawyer, Andrew J.|Kyriakides, Themis R.|Moore, Laura Beth|Charokopos, Antonios|Skokos, Eleni A.",Yale Univ|Yale Univ|Yale Univ|Yale Univ,13,ACTA BIOMATERIALIA,1742-7061,1878-7568
WOS:000347764300015,2014,Innate immunity and epigenetic plasticity in cellular reprogramming,"Lee, Jieun|Cooke, John P.|Wong, Wing Tak|Sayed, Nazish",Stanford Univ|Houston Methodist Res Inst,2,CURRENT OPINION IN GENETICS & DEVELOPMENT,0959-437X,1879-0380
WOS:000347791000016,2015,Restoration of Impaired Endothelial Myocyte Enhancer Factor 2 Function Rescues Pulmonary Arterial Hypertension,"Mehrotra, Devi|Kang, Yujung|Hu, Xiaoyue|McLean, Danielle L.|Ju, Hyekyung|Park, Hyekyung|Papangeli, Irinna|Kim, Jongmin|Hwangbo, Cheol|Chun, Hyung J.|Erzurum, Serpil C.|Comhair, Suzy A.",Cleveland Clin Fdn|Sookmyung Womens Univ|Yale Univ,26,CIRCULATION,0009-7322,1524-4539
WOS:000347815300019,2015,Targeted Drug Delivery to Flow-Obstructed Blood Vessels Using Mechanically Activated Nanotherapeutics,"Korin, Netanel|Gounis, Matthew J.|Ingber, Donald E.|Wakhloo, Ajay K.",Harvard Univ|Harvard Univ|Childrens Hosp|Univ Massachusetts|Univ Massachusetts|Harvard Univ,5,JAMA NEUROLOGY,2168-6149,2168-6157
WOS:000347907200004,2015,Making Sense of Anti-Sense Data,"Stainier, Didier Y. R.|Kontarakis, Zacharias|Rossi, Andrea",Max Planck Inst Heart & Lung Res,42,DEVELOPMENTAL CELL,1534-5807,1878-1551
