id,pubyear,titles,author,affiliated,wos_total,journal,issns,eissns
WOS:000367632400016,2016,ADAMTS13 Endopeptidase Protects against Vascular Endothelial Growth Factor Inhibitor-Induced Thrombotic Microangiopathy,"Erpenbeck, Luise|Demers, Melanie|Zsengeller, Zsuzsanna K.|Cifuni, Stephen M.|Gallant, Maureen|Stillman, Isaac E.|Karumanchi, S. Ananth|Wagner, Denisa D.",Boston Childrens Hosp|Beth Israel Deaconess Med Ctr|Harvard Univ|Beth Israel Deaconess Med Ctr|Beth Israel Deaconess Med Ctr|Harvard Univ|Boston Childrens Hosp,4,JOURNAL OF THE AMERICAN SOCIETY OF NEPHROLOGY,1046-6673,1533-3450
WOS:000367638800012,2016,Patterning mechanisms of the sub-intestinal venous plexus in zebrafish,"Goi, Michela|Childs, Sarah J.",Univ Calgary|Univ Calgary,7,DEVELOPMENTAL BIOLOGY,0012-1606,1095-564X
WOS:000367638800020,2016,Multiple mouse models of primary lymphedema exhibit distinct defects in lymphovenous valve development,"Lim, Kim-Chew|Lupu, Florea|Chen, Hong|Engel, James Douglas|Simon, Alexander M.|Silasi-Mansat, Robert|Xia, Lijun|Miura, Naoyuki|Uddin, Mohammad K. M.|Geng, Xin|Cha, Boksik|Srinivasan, R. Sathish|Mahamud, Md. Riaj",Univ Arizona|Hamamatsu Univ Sch Med|Univ Michigan|Univ Oklahoma|Oklahoma Med Res Fdn,14,DEVELOPMENTAL BIOLOGY,0012-1606,1095-564X
WOS:000367653800015,2016,Generation and transcriptional programming of intestinal dendritic cells: essential role of retinoic acid,"Lahl, K.|Bscheider, M.|Zeng, R.|Butcher, E. C.|Lee, M.",Vet Affairs Palo Alto Hlth Care Syst|Stanford Univ|Stanford Univ,11,MUCOSAL IMMUNOLOGY,1933-0219,1935-3456
WOS:000367672000003,2016,Inclusion bodies enriched for p62 and polyubiquitinated proteins in macrophages protect against atherosclerosis,"Bhattacharya, Somashubhra|Emanuel, Roy|Esen, Emel|Evans, Trent D.|Stokes, Carl J.|Arif, Batool|Sergin, Ismail|Curci, John A.|Razani, Babak",Washington Univ|Vanderbilt Univ|Washington Univ|Washington Univ|Washington Univ,10,SCIENCE SIGNALING,1945-0877,1937-9145
WOS:000367693300008,2016,Fibrillin-1 Regulates Skeletal Stem Cell Differentiation by Modulating TGF beta Activity Within the Marrow Niche,"Wentworth, Bruce M.|Smaldone, Silvia|Clayton, Nicholas P.|del Solar, Maria|Pascual, Gemma|Cheng, Seng H.|Schaffler, Mitchell B.|Ramirez, Francesco",CUNY City Coll|Univ Alcala De Henares|Genzyme Corp|Icahn Sch Med Mt Sinai,3,JOURNAL OF BONE AND MINERAL RESEARCH,0884-0431,1523-4681
WOS:000367696600010,2016,Effect of cell seeding on neotissue formation in a tissue engineered trachea,"Clark, Elizabeth S.|Best, Cameron|Sugiura, Tadahisa|Mahler, Nathan|Bolon, Brad|Breuer, Christopher K.|Johnson, Jed|Shinoka, Toshiharu|Hibino, Narutoshi|James, Iyore|Niehaus, Andrew|Onwuka, Ekene",Nationwide Childrens Hosp|Nanofiber Solut Inc|Nationwide Childrens Hosp|Ohio State Univ|Ohio State Univ|Ohio State Univ|Ohio State Univ|Nationwide Childrens Hosp,4,JOURNAL OF PEDIATRIC SURGERY,0022-3468,1531-5037
WOS:000367703400039,2016,The Rise of Mass Spectrometry and the Fall of Edman Degradation,"Mann, Matthias",Max Planck Inst Biochem,3,CLINICAL CHEMISTRY,0009-9147,1530-8561
WOS:000367765600005,2016,Sepsis-induced immune dysfunction: can immune therapies reduce mortality?,"Delano, Matthew J.|Ward, Peter A.",Univ Michigan|Univ Michigan,47,JOURNAL OF CLINICAL INVESTIGATION,0021-9738,1558-8238
WOS:000367765600010,2016,Immune activation caused by vascular oxidation promotes fibrosis and hypertension,"Roberts, L. Jackson, II|Moreno, Heitor|Barbaro, Natalia R.|Curci, John A.|Weyand, Cornelia M.|Goronzy, Joerg J.|Bernstein, Kenneth E.|Wu, Jing|Saleh, Mohamed A.|Kirabo, Annet|Itani, Hana A.|Montaniel, Kim Ramil C.|Xiao, Liang|Chen, Wei|Mernaugh, Raymond L.|Cai, Hua|Harrison, David G.|Madhur, Meena S.|Davies, Sean S.",Univ Estadual Campinas|Vanderbilt Univ|Stanford Univ|Cedars Sinai Med Ctr|Cedars Sinai Med Ctr|Univ Calif Los Angeles|Univ Calif Los Angeles|Vanderbilt Univ|Mansoura Univ|Vanderbilt Univ,24,JOURNAL OF CLINICAL INVESTIGATION,0021-9738,1558-8238
WOS:000367765600028,2016,Group A Streptococcus intranasal infection promotes CNS infiltration by streptococcal-specific Th17 cells,"Cohen, Brenda|Bittner-Eddy, Peter|Platt, Maryann|Hsu, Martin|Knowland, Daniel|Smith, Erica D.|Dileepan, Thamotharampillai|Cleary, P. Patrick|Agalliu, Dritan|Harley, Earl|Latimer, Elizabeth|Southern, Peter",Georgetown Univ|Georgetown Univ|Columbia Univ|Columbia Univ|Columbia Univ|Univ Calif Irvine|Univ Minnesota,23,JOURNAL OF CLINICAL INVESTIGATION,0021-9738,1558-8238
WOS:000367806500043,2016,Fetal liver hematopoietic stem cell niches associate with portal vessels,"Nakahara, Fumio|Ma'ayan, Avi|Bergman, Aviv|Merad, Miriam|Frenette, Paul S.|Khan, Jalal A.|Mendelson, Avital|Kunisaki, Yuya|Birbrair, Alexander|Kou, Yan|Arnal-Estape, Anna|Pinho, Sandra|Ciero, Paul",Icahn Sch Med Mt Sinai|Icahn Sch Med Mt Sinai|Albert Einstein Coll Med|Albert Einstein Coll Med|Albert Einstein Coll Med|Albert Einstein Coll Med,34,SCIENCE,0036-8075,1095-9203
WOS:000367933400003,2016,Developmental Progression of the Coronary Vasculature in Human Embryos and Fetuses,"Tomanek, Robert J.",Univ Iowa|Univ Iowa,3,ANATOMICAL RECORD-ADVANCES IN INTEGRATIVE ANATOMY AND EVOLUTIONARY BIOLOGY,1932-8486,1932-8494
WOS:000367953700008,2016,Engineering anastomosis between living capillary networks and endothelial cell-lined microfluidic channels,"Sobrino, Agua|Phan, Duc T. T.|Hughes, Christopher C. W.|Lee, Abraham P.|George, Steven C.|Wang, Xiaolin",Univ Calif Irvine|Univ Calif Irvine|Washington Univ|Univ Calif Irvine|Univ Calif Irvine,19,LAB ON A CHIP,1473-0197,1473-0189
WOS:000368135800003,2016,KLF4 is a key determinant in the development and progression of cerebral cavernous malformations,"Lampugnani, Maria Grazia|Dejana, Elisabetta|Giampietro, Costanza|Corada, Monica|Bravi, Luca|Rudini, Noemi|Cuttano, Roberto|Morini, Marco Francesco|Maddaluno, Luigi|Papa, Eleanna|Baeyens, Nicolas|Adams, Ralf H.|Jain, Mukesh K.|Owens, Gary K.|Schwartz, Martin",Univ Milan|Uppsala Univ|Mario Negri Inst Pharmacol Res|Univ Virginia|Case Western Reserve Univ|Univ Hosp Case Med Ctr|Harrington Heart & Vasc Inst|Case Cardiovasc Res Inst|Univ Munster|Yale Cardiovasc Res Ctr|Univ Milan|IFOM,20,EMBO MOLECULAR MEDICINE,1757-4676,1757-4684
WOS:000368235100014,2015,Integrin Alpha-9 Mediates Lymphatic Valve Formation in Corneal Lymphangiogenesis,"Rosner, Michael|Li, David|Tran, Colin|Grimaldo, Sammy|Yuen, Don|Lee, Narae|Chen, Lu|Uede, Toshimitsu|Altiok, Eda|Ecoiffier, Tatiana|Sessa, Roberto",Hokkaido Univ|Univ Calif Berkeley|Univ Calif Berkeley|Univ Calif Berkeley,2,INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE,0146-0404,1552-5783
WOS:000368238200026,2015,MicroRNA-184 Regulates Corneal Lymphangiogenesis,"Yuen, Don|Theis, Jaci|Ng, Melissa|Ecoiffier, Tatiana|Chen, Lu|Grimaldo, Sammy",Univ Calif Berkeley|Univ Calif Berkeley,2,INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE,0146-0404,1552-5783
WOS:000368248200016,2015,Endothelial NOTCH1 is suppressed by circulating lipids and antagonizes inflammation during atherosclerosis,"Vakili, Ladan|Iruela-Arispe, M. Luisa|Berliner, Judith A.|Navab, Mohamad|Tontonoz, Peter|Lusis, Aldons J.|Fishbein, Michael C.|Fogelman, Alan M.|Fishbein, Gregory A.|Yu, Jingjing|Hong, Cynthia|Kim, Jason|Lee, Stephen D.|Mack, Julia J.|Hoi, Karen|Seki, Atsuko|Civelek, Mete|Briot, Anais",Howard Hughes Med Inst|Univ Calif Los Angeles|Univ Calif Los Angeles|Univ Calif Los Angeles|Univ Calif Los Angeles,16,JOURNAL OF EXPERIMENTAL MEDICINE,0022-1007,1540-9538
WOS:000368248500011,2015,Interfering with VE-PTP stabilizes endothelial junctions in vivo via Tie-2 in the absence of VE-cadherin,"Zarbock, Alexander|Rossaint, Jan|Zeuschner, Dagmar|Koh, Gou Young|Frye, Maike|Tomm, Janina|Dierkes, Martina|Kueppers, Verena|Vockel, Matthias|Vestweber, Dietmar|Nottebaum, Astrid Fee|Peters, Kevin",Korea Adv Inst Sci & Technol|Korea Adv Inst Sci & Technol|Univ Munster|Aerpio Therapeut|Max Planck Inst Mol Biomed|Max Planck Inst Mol Biomed,24,JOURNAL OF EXPERIMENTAL MEDICINE,0022-1007,1540-9538
WOS:000368322700064,2016,Nanoscale Patterning of Extracellular Matrix Alters Endothelial Function under Shear Stress,"Lai, Edwina S.|Huang, Ngan F.|Dunn, Alexander R.|Fuller, Gerald G.|Ostrowski, Maggie A.|Yang, Weiguang|Walker, Travis W.|Gole, Monica|Surya, Vinay N.|Nakayama, Karina H.",Stanford Sch Med|Oregon State Univ|Stanford Univ|Vet Affairs Palo Alto Hlth Care Syst|Stanford Sch Med|Stanford Cardiovasc Inst,8,NANO LETTERS,1530-6984,1530-6992
WOS:000368418700013,2015,"Occlusive Lung Arterial Lesions in Endothelial-Targeted, Fas-Induced Apoptosis Transgenic Mice","Jurasz, Paul|Turksen, Kursad|Mei, Shirley H. J.|Stewart, Duncan J.|Taha, Mohamad|Jiang, Jin-Yi|Deng, Yupu|Goldthorpe, Heather|Sinclair, Tammy|Ge, Cindy X.",Univ Alberta|Univ Ottawa|Ottawa Gen Hosp,6,AMERICAN JOURNAL OF RESPIRATORY CELL AND MOLECULAR BIOLOGY,1044-1549,1535-4989
WOS:000368437900014,2015,Somatic Activating PIK3CA Mutations Cause Venous Malformation,"Eklund, Lauri|Boon, Laurence M.|Vikkula, Miikka|Kangas, Jaakko|Limaye, Nisha|Mendola, Antonella|Godfraind, Catherine|Schlogel, Matthieu J.|Helaers, Raphael",Catholic Univ Louvain|Clin Univ St Luc|CHU Clermont Ferrand|Univ Auvergne|Univ Oulu|Catholic Univ Louvain,29,AMERICAN JOURNAL OF HUMAN GENETICS,0002-9297,1537-6605
WOS:000368454500034,2016,Origin of Matrix-Producing Cells That Contribute to Aortic Fibrosis in Hypertension,"Owens, Gary K.|Chen, Wei|Xiao, Liang|Wu, Jing|Saleh, Mohamed A.|Montaniel, Kim Ramil C.|Harrison, David G.|Madhur, Meena S.|Hatzopoulos, Antonis K.|Paik, David T.|Majesky, Mark W.|Humphrey, Jay D.",Seattle Childrens Res Inst|Yale Univ|Yale Univ|Univ Virginia|Mansoura Univ|Vanderbilt Univ|Vanderbilt Univ|Vanderbilt Univ|Vanderbilt Univ,10,HYPERTENSION,0194-911X,1524-4563
WOS:000368455200010,2016,Uncoupling Caveolae From Intracellular Signaling In Vivo,"Hao, Zhengrong|Sessa, William C.|Brudvig, Gary W.|Stan, Radu V.|Liu, Xinran|Velazquez, Heino|Vinyard, David J.|Lee, Monica Y.|Kraehling, Jan R.",Dartmouth Med Sch|Yale Univ|VA Connecticut Healthcare Syst|Yale Univ|Yale Univ|Yale Univ,5,CIRCULATION RESEARCH,0009-7330,1524-4571
WOS:000368455200019,2016,The Human Microcirculation Regulation of Flow and Beyond,"Beyer, Andreas M.|Gutterman, David D.|Ait-Aissa, Karima|Freed, Julie K.|Durand, Matthew J.|Kadlec, Andrew O.|Chabowski, Dawid S.",Med Coll Wisconsin|Med Coll Wisconsin|Med Coll Wisconsin|Med Coll Wisconsin|Med Coll Wisconsin|Med Coll Wisconsin,24,CIRCULATION RESEARCH,0009-7330,1524-4571
WOS:000368579000029,2016,Antiatherosclerotic Effects of 1-Methylnicotinamide in Apolipoprotein E/Low-Density Lipoprotein Receptor-Deficient Mice: A Comparison with Nicotinic Acid,"Kij, Agnieszka|Chlopicki, Stefan|Walczak, Maria|Zakrzewska, Agnieszka|Kostogrys, Renata|Sitek, Barbara|Baranska, Malgorzata|Gasior-Glogowska, Marlena|Maslak, Edyta|Jasztal, Agnieszka|Mateuszuk, Lukasz",Univ Agr|Jagiellonian Univ|Jagiellonian Univ|Jagiellonian Univ|Jagiellonian Univ,8,JOURNAL OF PHARMACOLOGY AND EXPERIMENTAL THERAPEUTICS,0022-3565,1521-0103
WOS:000368601300011,2016,Molecular cardiovascular imaging is ready for prime time: almost there,"Sadeghi, Mehran M.",Vet Affairs Connecticut Healthcare Syst|Yale Univ|Yale Univ,1,JOURNAL OF NUCLEAR CARDIOLOGY,1071-3581,1532-6551
WOS:000368607000001,2016,Novel Molecular Imaging Approaches to Abdominal Aortic Aneurysm Risk Stratification,"Toczek, Jakub|Meadows, Judith L.|Sadeghi, Mehran M.",Vet Affairs Connecticut Healthcare Syst|Yale Univ|Yale Univ,0,CIRCULATION-CARDIOVASCULAR IMAGING,1941-9651,1942-0080
WOS:000368608800001,2016,The Mystery of Spotty Calcification Can We Solve It by Optical Coherence Tomography?,"Joner, Michael|Virmani, Renu|Yahagi, Kazuyuki",CVPath Inst Inc,2,CIRCULATION-CARDIOVASCULAR IMAGING,1941-9651,1942-0080
WOS:000368744100002,2016,Targeting fatty acid metabolism in cancer and endothelial cells,"Harjes, Ulrike|Carmeliet, Peter|Kalucka, Joanna",VIB|Univ Leuven,10,CRITICAL REVIEWS IN ONCOLOGY HEMATOLOGY,1040-8428,1879-0461
WOS:000368752300011,2016,Propranolol Targets Hemangioma Stem Cells via cAMP and Mitogen-Activated Protein Kinase Regulation,"Kung, Justin E.|Munabi, Naikhoba C. O.|England, Ryan W.|Edwards, Andrew K.|Kitajewski, Jan K.|Shawber, Carrie J.|Wu, June K.|Wilcox, Maya|Weinstein, Andrew|Tan, Qian Kun|Kitajewski, Alison A.",Columbia Univ Coll Phys & Surg|Columbia Univ Coll Phys & Surg|Columbia Univ Coll Phys & Surg|Columbia Univ Coll Phys & Surg,7,STEM CELLS TRANSLATIONAL MEDICINE,2157-6564,2157-6580
WOS:000368808900010,2016,PDGF-dependent -catenin activation is associated with abnormal pulmonary artery smooth muscle cell proliferation in pulmonary arterial hypertension,"Orcholski, Mark|Yuan, Ke|Takahashi, Jack|Perez, Vinicio de Jesus",Stanford Univ|Vera Moulton Wall Ctr Pulm Vasc Med|Div Pulm & Crit Care Med,9,FEBS LETTERS,0014-5793,1873-3468
WOS:000368969900005,2016,Exocytosis of Endothelial Lysosome-Related Organelles Hair-Triggers a Patchy Loss of Glycocalyx at the Onset of Sepsis,"Yen, Wanyi|Zeng, Min|Chen, Jun|Ratliff, Brian B.|Song, Jun|Tarbell, John M.|Goligorsky, Michael S.|Fu, Bingmei M.|Zullo, Joseph A.|Fan, Jie|Azar, Tala T.",Ulsan Med Coll|CUNY City Coll|New York Med Coll,5,AMERICAN JOURNAL OF PATHOLOGY,0002-9440,1525-2191
WOS:000368969900007,2016,"AKAP9, a Regulator of Microtubule Dynamics, Contributes to Blood-Testis Barrier Function","Cheng, C. Yan|Mayadas, Tanya N.|Herter, Jan M.|Cullere, Xavier|Chojnacka, Katarzyna|Mruk, Dolores|Venkatesh, Deepak",Populat Council|Harvard Univ|Brigham & Womens Hosp,2,AMERICAN JOURNAL OF PATHOLOGY,0002-9440,1525-2191
WOS:000369050700019,2016,"Oxygen tension, H2S, and NO bioavailability: is there an interaction?","Prasai, Priya K.|Kaskas, Amir M.|Letchuman, Vijay|Pattillo, Christopher B.|Kolluru, Gopi K.",Louisiana State Univ|Louisiana State Univ,2,JOURNAL OF APPLIED PHYSIOLOGY,8750-7587,1522-1601
WOS:000369055300005,2016,Activation of mechanosensitive ion channel TRPV4 normalizes tumor vasculature and improves cancer therapy,"Cappelli, H. C.|Dudley, A. C.|Paruchuri, S.|Keshamouni, V.|Klagsbrun, M.|Meszaros, J. G.|Ingber, D. E.|Chilian, W. M.|Thodeti, C. K.|Adapala, R. K.|Thoppil, R. J.|Ghosh, K.",Harvard Univ|Wyss Inst Biol Inspired Engn|Univ Michigan|Univ Akron|Univ N Carolina|Harvard Univ|Childrens Hosp|Univ Calif Riverside|Kent State Univ|Northeast Ohio Med Univ,11,ONCOGENE,0950-9232,1476-5594
WOS:000369070100001,2016,Mini-review: emerging roles of microRNAs in the pathophysiology of renal diseases,"Kato, Mitsuo|Natarajan, Rama|Bhatt, Kirti",Beckman Res Inst City Hope,16,AMERICAN JOURNAL OF PHYSIOLOGY-RENAL PHYSIOLOGY,1931-857X,1522-1466
WOS:000369078400011,2016,Tlr4 regulates pulmonary vascular homeostasis and remodeling via redox signaling,"Ma, Liping|Bradley, Wayne E.|Dell'Italia, Louis J.|Michalek, Sue|Wu, Hui|Steele, Chad|Benza, Raymond L.|Chen, Yabing|Ambalavanan, Namasivayam|Liu, Hui|Sun, Yong|Jhala, Nirag",VA Med Ctr|Univ Alabama Birmingham|Univ Alabama Birmingham|Univ Alabama Birmingham|Univ Alabama Birmingham|Sun Yat Sen Univ|Univ Alabama Birmingham,1,FRONTIERS IN BIOSCIENCE-LANDMARK,1093-9946,1093-4715
WOS:000369098800020,2016,Small airway-on-a-chip enables analysis of human lung inflammation and drug responses in vitro,"Hubeau, Cedric|Benam, Kambez H.|Villenave, Remi|Lucchesi, Carolina|Varone, Antonio|Lee, Hyun-Hee|Alves, Stephen E.|Salmon, Michael|Ferrante, Thomas C.|Weaver, James C.|Bahinski, Anthony|Hamilton, Geraldine A.|Ingber, Donald E.",Emulate Inc|Harvard Univ|Boston Childrens Hosp|Harvard Univ|Merck Res Labs|Pfizer|Harvard Univ,41,NATURE METHODS,1548-7091,1548-7105
WOS:000369152700010,2016,Influenza Virus Infection Induces Platelet-Endothelial Adhesion Which Contributes to Lung Injury,"Sugiyama, Michael G.|Zyla, Roman|Gamage, Asela|Lee, Warren L.|Wang, Changsen|Armstrong, Susan M.|Advani, Suzanne|Advani, Andrew",Univ Toronto|Univ Toronto|Univ Toronto|St Michaels Hosp,4,JOURNAL OF VIROLOGY,0022-538X,1098-5514
WOS:000369207900005,2016,Localized signals that regulate transendothelial migration,"Muller, William A.",Northwestern Univ,15,CURRENT OPINION IN IMMUNOLOGY,0952-7915,1879-0372
WOS:000369253500001,2015,Mechanosensitive PPAP2B Regulates Endothelial Responses to Atherorelevant Hemodynamic Forces,"Tedgui, Alain|Chen, Yen-Ju|Birukova, Anna|Birukov, Konstantin G.|Kuo, Cheng-Hsiang|Kim, Chan Woo|Kumar, Sandeep|Wu, Congqing|Jo, Hanjoong|Dai, Guohao|Dulin, Nickolai O.|Civelek, Mete|Lusis, Aldons J.|Loyer, Xavier|Huang, Ru-Ting|Fang, Yun|Lin, Yen-Chen",Rensselaer Polytech Inst|Univ Paris 05|Univ Calif Los Angeles|Emory Univ|Georgia Inst Technol|Univ Chicago,12,CIRCULATION RESEARCH,0009-7330,1524-4571
WOS:000369253500005,2015,Enhanced eNOS Activation as the Fountain of Youth for Vascular Disease Is BPIFB4 What Ponce de Leon Was Looking For?,"Kraehling, Jan R.|Sessa, William C.",Yale Univ|Yale Univ,3,CIRCULATION RESEARCH,0009-7330,1524-4571
WOS:000369253500009,2015,Receptor-Mediated Mechanism Controlling Tissue Levels of Bioactive Lipid Oxidation Products,"Kim, Young-Woong|Byzova, Tatiana V.|Podrez, Eugene A.|Salomon, Robert G.|Crabb, John W.|Gao, Detao|Biswas, Sudipta|Renganathan, Kutralanathan|Gugiu, Gabriel B.|West, Xiaoxia Z.|Yakubenko, Valentin P.",Case Western Reserve Univ|Cleveland Clin|Cleveland Clin,8,CIRCULATION RESEARCH,0009-7330,1524-4571
WOS:000369254400012,2015,Emerging Concepts in the Molecular Basis of Pulmonary Arterial Hypertension Part II: Neurohormonal Signaling Contributes to the Pulmonary Vascular and Right Ventricular Pathophenotype of Pulmonary Arterial Hypertension,"Maron, Bradley A.|Leopold, Jane A.",Vet Affairs Boston Healthcare Syst|Harvard Univ|Brigham & Womens Hosp,12,CIRCULATION,0009-7322,1524-4539
WOS:000369257900002,2016,Pulmonary Arterial Stiffness: Toward a New Paradigm in Pulmonary Arterial Hypertension Pathophysiology and Assessment,"Myers, Cynthia|Brown, R. Dale|Tan, Wei|Hunter, Kendall|Frid, Maria G.|Stenmark, Kurt R.|Schaefer, Michal",427 Univ Colorado Boulder|Univ Colorado,9,CURRENT HYPERTENSION REPORTS,1522-6417,1534-3111
WOS:000369259100009,2016,Targeting NCK-Mediated Endothelial Cell Front-Rear Polarity Inhibits Neovascularization,"Zhang, Feng|Ola, Roxana|Zhang, Jiasheng|Han, Jinah|Genet, Gael|Dubrac, Alexandre|Chedotal, Alain|Schwartz, Martin A.|Eichmann, Anne|Pibouin-Fragner, Laurence|Thomas, Jean-Leon",Yale Univ|Yale Univ|Univ Paris 06|Univ Paris 06|Yale Univ|CIRB|Yale Univ,7,CIRCULATION,0009-7322,1524-4539
WOS:000369325600009,2016,"Pathophysiology of native coronary, vein graft, and in-stent atherosclerosis","Davis, Harry R.|Finn, Aloke V.|Yahagi, Kazuyuki|Kolodgie, Frank D.|Otsuka, Fumiyuki|Virmani, Renu|Joner, Michael",Emory Univ Hosp|CVPath Inst Inc,33,NATURE REVIEWS CARDIOLOGY,1759-5002,1759-5010
WOS:000369391900005,2016,Is basic science disappearing from medicine? The decline of biomedical research in the medical literature,"Goldenberg, Neil M.|Steinberg, Benjamin E.|Slutsky, Arthur S.|Kuebler, Wolfgang M.|Fairn, Gregory D.|Lee, Warren L.",St Michaels Hosp|Univ Toronto|Univ Toronto|Univ Toronto|Univ Toronto,0,FASEB JOURNAL,0892-6638,1530-6860
WOS:000369431600004,2015,Blood flow modulation of vascular dynamics,"Hsiai, Tzung K.|Lee, Juhyun|Packard, Rene R. Sevag",Univ Calif Los Angeles|Univ Calif Los Angeles|Univ Calif Los Angeles,2,CURRENT OPINION IN LIPIDOLOGY,0957-9672,1473-6535
WOS:000369431600007,2015,Degradation and beyond: the macrophage lysosome as a nexus for nutrient sensing and processing in atherosclerosis,"Razani, Babak|Evans, Trent D.|Sergin, Ismail",Washington Univ|Washington Univ,5,CURRENT OPINION IN LIPIDOLOGY,0957-9672,1473-6535
WOS:000369431600012,2015,Lysophospholipids in coronary artery and chronic ischemic heart disease,"Heron, Paula M.|Morris, Andrew J.|Smyth, Susan S.|Abdel-Latif, Ahmed",Univ Kentucky|Gill Heart Inst|Gill Heart Inst,9,CURRENT OPINION IN LIPIDOLOGY,0957-9672,1473-6535
WOS:000369483200011,2016,Angiotensinogen Exerts Effects Independent of Angiotensin II,"Balakrishnan, Anju|Moorleghen, Jessica J.|Chen, Xiaofeng|Zhao, Mingming|Lu, Hong|Wu, Congqing|Graham, Mark J.|Mullick, Adam E.|Daugherty, Alan|Vander Kooi, Craig W.|Howatt, Deborah A.|Cassis, Lisa A.|Crooke, Rosanne M.|Feldman, David L.",Novartis Pharmaceut|Isis Pharmaceut Inc|Univ Kentucky|Univ Kentucky|Univ Kentucky|Univ Kentucky,8,ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,1079-5642,1524-4636
WOS:000369626900026,2016,Reactive Center Loop (RCL) Peptides Derived from Serpins Display Independent Coagulation and Immune Modulating Activities,"McKenna, Robert|Lucas, Alexandra|Munuswamy-Ramanujam, Ganesh|Dai, Erbin|Ambadapadi, Sriram|Pinard, Melissa|Tibbetts, Scott|Sullivan, Colin|McFadden, Baron|Morshed, Sufi|Zheng, Donghang|Feldman, Emily",SRM Univ|Univ Florida|Univ Florida,3,JOURNAL OF BIOLOGICAL CHEMISTRY,0021-9258,1083-351X
WOS:000369626900035,2016,Autoregulatory Control of Smooth Muscle Myosin Light Chain Kinase Promoter by Notch Signaling,"Basu, Sanchita|Proweller, Aaron",Case Western Reserve Univ|Case Western Reserve Univ,1,JOURNAL OF BIOLOGICAL CHEMISTRY,0021-9258,1083-351X
WOS:000369632300002,2016,Cutting Edge: CD99 Is a Novel Therapeutic Target for Control of T Cell-Mediated Central Nervous System Autoimmune Disease,"Chiang, Ming-Yi|Winger, Ryan C.|Harp, Christopher T.|Sullivan, David P.|Watson, Richard L.|Weber, Evan W.|Podojil, Joseph R.|Miller, Stephen D.|Muller, William A.",Univ Calif San Francisco|Northwestern Univ|Northwestern Univ,7,JOURNAL OF IMMUNOLOGY,0022-1767,1550-6606
